"","timestamp","me_identifico","edad","estoy_trabajando_en","donde_estas_trabajando","anos_de_experiencia","anos_en_la_empresa_actual","anos_en_el_puesto_actual","gente_a_cargo","nivel_de_estudios_alcanzado","estado","carrera","universidad","realizaste_cursos_de_especializacion","contribuis_a_proyectos_open_source","programas_como_hobbie","trabajo_de","plataformas","lenguajes_de_programacion","frameworksherramientas_y_librerias","bases_de_datos","qa_testing","ides","que_so_usas_en_tu_laptoppc_para_trabajar","y_en_tu_celular","tenes_guardias","cuanto_cobras_por_guardia","porcentajebruto_o_neto","tipo_de_contrato","salario_bruto","salario_neto","que_tan_conforme_estas_con_tu_sueldo","como_crees_que_esta_tu_sueldo_con_respecto_al_ultimo_semestre","recibis_algun_tipo_de_bono","a_que_esta_atado_el_bono","tuviste_ajustes_por_inflacion_en_2019","de_que_fue_el_ajuste_total","en_que_mes_fue_el_ultimo_ajuste","sufriste_o_presenciaste_situaciones_de_violencia_laboral","orientacion_sexual","tenes_algun_tipo_de_discapacidad","sentis_que_esto_te_dificulto_el_conseguir_trabajo","a_que_eventos_de_tecnologia_asististe_en_el_ultimo_ano","sos_miembro_de_alguna_comunidad_it","cantidad_de_empleados","actividad_principal","la_recomendas_como_un_buen_lugar_para_trabajar","como_calificas_las_politicas_de_diversidad_e_inclusion","a_cuantos_kilometros_de_tu_casa_queda_la_oficina","beneficios_extra","habias_respondido_nuestra_encuesta_en_ediciones_anteriores","cuales_consideras_que_son_las_mejores_empresas_de_it_para_trabajar_en_este_momentoen_tu_ciudad"
"135","1/23/2020 9:44:39","Hombre",33,"Argentina","Santa Fe",10,4,1,3,"Universitario","Incompleto","Ingeniería en Informática","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Docker, Google Cloud Platform/App Engine, Kubernetes","Java, Python","Django, Flask, Hibernate, Spring, TensorFlow, Keras","Google Cloud Storage, MySQL, Redis",NA,"IntelliJ, IPython / Jupyter, PyCharm","GNU/Linux","iOS","No",0,"Porcentaje de mi sueldo","Full-Time",161000,114000,4,2,"De uno a tres sueldos","Mix de las anteriores","Dos",39,12,"En mi trabajo actual","Homosexual",NA,NA,"Nerderla, Evento de Inteligencia Artificial de la UNL.",NA,"101-200","Producto basado en Software",8,1,2,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas","Sí",NA
"136","2/2/2020 8:38:01","Hombre",24,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Universitario","Completado","Ingeniería en Informática","UBA - Universidad de Buenos Aires","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Linux","Python, R","TensorFlow",NA,NA,"Komodo, RStudio, Visual Studio Code","GNU/Linux","Android","No",0,"Porcentaje de mi sueldo","Full-Time",56000,44000,2,1,"No","No recibo bono","Uno",34,8,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"1001-2000","Servicios / Consultoría de Software / Digital",7,5,2,"Snacks, golosinas, bebidas","No",NA
"137","1/31/2020 21:35:09","Hombre",25,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,1,2,"Universitario","En curso","Ingeniería en Informática","Undav","Sí, los pagó un empleador","No","Sí","BI Analyst / Data Analyst","Linux, VMWare","Bash/Shell, SQL",NA,"Oracle, Teradata",NA,"Notepad++","Windows","Android","No",0,"Porcentaje de mi sueldo","Tercerizado (trabajo a través de consultora o agencia)",55000,48000,2,2,"No","No recibo bono","Uno",10,11,"En mi trabajo actual","Heterosexual",NA,NA,NA,NA,"501-1000","Servicios / Consultoría de Software / Digital",6,7,10,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Snacks, golosinas, bebidas, Viáticos","Sí",NA
"138","2/2/2020 13:53:14","Hombre",28,"Argentina","Ciudad Autónoma de Buenos Aires",3,2,2,1,"Universitario","Completado","Licenciatura en Marketing","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Google Cloud Platform/App Engine","CSS, HTML, Python, R, SQL","Hadoop, WordPress","Google Cloud Storage, MySQL",NA,"PHPStorm, RStudio, Sublime Text","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",55000,44000,2,1,"No","No recibo bono","Dos",10,10,"Jamás","Bisexual o queer",NA,NA,NA,NA,"1001-2000","Otras industrias",3,1,20,"Horarios flexibles","Sí","Mercadolibre, IBM"
"139","1/24/2020 11:37:14","Mujer",32,"Argentina","Córdoba",4,2,1,0,"Universitario","Incompleto","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular, Sí, los pagó un empleador","No","No","Data Scientist / Data Engineer","Amazon Web Services, Docker","Matlab, Python","Pandas","Amazon DynamoDB, Teradata",NA,"IPython / Jupyter","macOS","Android","No",0,"Porcentaje de mi sueldo","Full-Time",90000,70000,3,2,"De uno a tres sueldos","Mix de las anteriores","Dos",40,8,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"5001-10000","Producto basado en Software",9,9,4,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Guardería, Horarios flexibles, Licencia de paternidad/maternidad extendida, Masajes, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa), congelamiento de óvulos subvencionado","Sí","Mercado Libre, 3XM"
"140","1/24/2020 11:45:36","Hombre",29,"Argentina","Córdoba",5,0,0,0,"Terciario","Completado","Analista de Sistemas",NA,"Sí, de forma particular, Sí, los pagó un empleador","No","Sí","Data Scientist / Data Engineer","Amazon Web Services, Docker, Kubernetes, Linux","Python, Scala, Bash","Hadoop, Spark","Amazon Redshift, Cassandra, ElasticSearch",NA,"IPython / Jupyter, NetBeans, Notepad++, PyCharm, Vi, Visual Studio Code","Windows","Android","No",0,"Neto","Full-Time",76300,63800,2,1,"De uno a tres sueldos","Mix de las anteriores","Uno",10,12,"Jamás","Heterosexual",NA,"No","pydata",NA,"101-200","Producto basado en Software",9,10,14,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Viajes al exterior, Viáticos, WFH (Trabajar desde casa)","No","McAfee, MercadoLibre, DXC, Remote"
"141","12/14/2019 0:44:27","Mujer",28,"Argentina","Ciudad Autónoma de Buenos Aires",4,0,0,5,"Universitario","Completado","Ingeniería en Informática","Universidad Maimónides","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Amazon Web Services, Azure",".NET, C++, C#, Java, PHP, SQL",NA,"Amazon RDS/Aurora, MySQL",NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",54000,44820,2,1,"Un sueldo","Performance de la compañía","Uno",8,7,"En un trabajo anterior","Heterosexual",NA,"No","nerdearla","no","10001+","Servicios / Consultoría de Software / Digital",7,7,4,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles","No","Google, Facebook, Mercado Libre, etc."
"142","1/26/2020 14:42:42","Hombre",29,"Argentina","Buenos Aires",1,0,0,0,"Universitario","Completado","Ingeniería en Informática","UGD","Sí, de forma particular","No","Sí","Data Scientist / Data Engineer","Amazon Web Services","Python, R, SQL",NA,"Teradata, PrestoDB",NA,"IPython / Jupyter, Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",90000,72000,3,3,"De uno a tres sueldos","Performance individual","Dos",27,12,"Jamás","Homosexual",NA,NA,"AWS",NA,"10001+","Otras industrias",7,1,4,"Gimnasios gratuitos / subvencionados","Sí",NA
"143","1/27/2020 15:47:53","Hombre",37,"Argentina","Santa Fe",15,3,15,3,"Posgrado","Completado","Licenciatura en Ciencias de la Computación","UNR - Universidad Nacional de Rosario","Sí, de forma particular","No","No","Data Scientist / Data Engineer","Docker, Linux","Javascript, Python, R","TensorFlow, Torch","Google Cloud Storage, MongoDB, MySQL, PostgreSQL",NA,"IPython / Jupyter, PyCharm, RStudio, Sublime Text, Visual Studio Code","GNU/Linux","Android","No",0,"Porcentaje de mi sueldo","Full-Time",10630918,82594,2,2,"No","No recibo bono","Tres",51,1,"Jamás","Heterosexual",NA,NA,"Congresos y Conferencias en USA y Argentina",NA,"11-50","Otras industrias",9,8,2,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Masajes, Viajes al exterior","No",NA
"144","1/21/2020 8:35:26","Mujer",30,"Argentina","Ciudad Autónoma de Buenos Aires",7,1,1,3,"Universitario","Completado","Licenciatura en Comunicación social","UBA - Universidad de Buenos Aires","Sí, los pagó un empleador","No","No","BI Analyst / Data Analyst",NA,"HTML, SQL",NA,"MongoDB",NA,NA,"Windows","iOS","No",0,"Bruto","Full-Time",50000,45000,2,1,"No","No recibo bono","Uno",13,1,"Jamás","Heterosexual",NA,"No",NA,NA,"501-1000","Servicios / Consultoría de Software / Digital",6,7,25,"Capacitaciones y/o cursos, Clases de idiomas, Snacks, golosinas, bebidas","Sí","Oracle"
"145","1/22/2020 11:16:05","Mujer",26,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, los pagó un empleador","No","Sí","BI Analyst / Data Analyst",NA,"SQL",NA,"PostgreSQL",NA,NA,"Windows","No tengo celular / no es Smartphone","No",0,"Bruto","Full-Time",50000,42500,3,2,"No","No recibo bono","No",0,0,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"51-100","Otras industrias",6,5,5,"Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","No",NA
"146","12/9/2019 8:02:45","Hombre",33,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","Completado","Ingeniería de sonido","UNTREF - Universidad Nacional de Tres de Febrero","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Docker, Firebase, Google Cloud Platform/App Engine","Python","Flask, TensorFlow","Google Cloud Storage",NA,"IPython / Jupyter, PyCharm","Windows","iOS","No",0,"Porcentaje de mi sueldo","Full-Time",50000,41500,2,2,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,NA,NA,NA,"1001-2000","Otras industrias",8,8,2,"Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados","No",NA
"147","1/28/2020 11:26:17","Hombre",28,"Argentina","Buenos Aires",4,0,1,0,"Posgrado","En curso","Magister en Computo de Altas Prestaciones","UNLP - Universidad Nacional de La Plata","Sí, de forma particular","No","No","Data Scientist / Data Engineer","Amazon Web Services, Docker, Linux","Java, Python, Scala, SQL","Hadoop, Spark","Amazon Redshift, Cassandra, MySQL",NA,"Eclipse, IntelliJ, IPython / Jupyter, Sublime Text","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",110000,83000,3,3,"Menos de un sueldo","Performance individual","Tres",30,12,"Jamás","Heterosexual",NA,NA,NA,NA,"101-200","Servicios / Consultoría de Software / Digital",9,9,1,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Playroom, Snacks, golosinas, bebidas, Viáticos, WFH (Trabajar desde casa)","No",NA
"148","12/9/2019 17:39:26","Hombre",22,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,1,0,"Universitario","En curso","Ingeniería en Informática","UADE - Universidad Argentina De la Empresa","No","No","Sí","Data Scientist / Data Engineer","Heroku, Linux","Python","Flask","PostgreSQL","Postman","IntelliJ, IPython / Jupyter","GNU/Linux","Android","No",0,"Neto","Full-Time",50000,41500,3,4,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"No","pycon",NA,"201-500","Servicios / Consultoría de Software / Digital",10,10,3,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","Sí",NA
"149","1/2/2020 16:44:15","Hombre",33,"Argentina","Ciudad Autónoma de Buenos Aires",5,2,2,10,"Universitario","Completado","Analista de Computación",NA,"Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Azure, Firebase, Google Cloud Platform/App Engine, Heroku, Linux, VMWare","ActionScript, Assembler, C, C++, C#, HTML, Java, PHP",NA,"Apache HBase, Apache Hive, Cassandra, Google Cloud Storage, MySQL, Oracle",NA,"Notepad++, Vim, Visual Studio","Windows","Android","Sí, pasiva",5000,"Bruto","Full-Time",48000,42000,2,2,"No","Performance grupal","Uno",12,6,"En un trabajo anterior",NA,NA,NA,NA,NA,"1-10","Servicios / Consultoría de Software / Digital",4,4,5,"Capacitaciones y/o cursos","No",NA
"150","1/22/2020 23:22:04","Hombre",36,"Argentina","Ciudad Autónoma de Buenos Aires",18,3,3,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Linux, Windows Server","C++, PHP, Python",NA,"Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MySQL, Oracle",NA,"Eclipse, IPython / Jupyter, Notepad++","Windows","Android","No",0,"Neto","Full-Time",44000,36000,2,3,"No","No recibo bono","Tres",10,11,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"11-50","Servicios / Consultoría de Software / Digital",8,10,10,"Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Viáticos","No",NA
"151","12/14/2019 22:00:24","Hombre",26,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,1,0,"Terciario","En curso","Tecnicatura Superior en Análisis de Sistemas","Instituto de formacion tecnica superior","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","SSIS",".NET",NA,"MSSQL, MySQL, Teradata",NA,"Visual Studio, Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",43000,36000,2,1,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"No","charla sobre react en accenture","no","1-10","Servicios / Consultoría de Software / Digital",5,5,20,"Clases de idiomas, Comidas pagas / subvencionadas","Sí","Medallia,Mercadolibre,IBM"
"152","1/22/2020 18:02:38","Hombre",34,"Argentina","Ciudad Autónoma de Buenos Aires",6,3,3,0,"Doctorado","En curso",NA,"UCAECE - Centro de Altos Estudios en Ciencias Exactas","No","Sí","Sí","Data Scientist / Data Engineer","Linux","Bash/Shell, Python, R, Ruby, SQL","jQuery, Rails","MySQL, Redis","pytest","RStudio","GNU/Linux","Android","No",0,"Porcentaje de mi sueldo","Full-Time",43000,40000,1,1,"No","No recibo bono","Dos",15,8,"Jamás","Heterosexual",NA,NA,NA,NA,"1-10","Otras industrias",3,1,12,"Horarios flexibles","No",NA
"153","1/2/2020 23:15:14","Mujer",35,"Argentina","Ciudad Autónoma de Buenos Aires",12,0,0,0,"Universitario","Completado","Ingeniería en Informática","UCLA - Venezuela","No","No","No","BI Analyst / Data Analyst","Qlik",NA,NA,NA,NA,NA,"Windows","Android","No",0,"Bruto","Part-Time",42000,32000,2,2,"No","No recibo bono","No",0,0,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"1-10","Producto basado en Software",7,8,5,"Gimnasios gratuitos / subvencionados","No",NA
"154","12/9/2019 13:11:56","Hombre",40,"Argentina","Ciudad Autónoma de Buenos Aires",4,0,0,0,"Posgrado","En curso","Licenciatura en Relaciones del Trabajo","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Kubernetes, Windows Server","Python, R, SQL",NA,"MySQL, Oracle, PostgreSQL",NA,"IPython / Jupyter, RStudio","Windows","Android","No",0,"Porcentaje de mi sueldo","Part-Time",40000,33200,4,4,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,NA,"Sysarmy, R en Baires, Otros meetups","R en Baires, Meetup de People Analytics (HR Analytics Think Tank)","51-100","Servicios / Consultoría de Software / Digital",10,8,25,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas","No","OLX, Grandata, RockingData, Data IQ"
"155","1/10/2020 19:49:12","Hombre",24,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","Completado","Licenciatura en Sistemas de Información","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Heroku","C#, SQL, VBA",NA,NA,NA,"Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",39000,31000,3,2,"No","No recibo bono","Uno",10,12,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"101-200","Servicios / Consultoría de Software / Digital",9,10,19,"Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas","Sí",NA
"156","1/6/2020 18:30:44","Hombre",23,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","Completado","Licenciatura en Sistemas de Información","UBA - Universidad de Buenos Aires","No","No","No","BI Analyst / Data Analyst",NA,"SQL","Qlik",NA,NA,NA,"Windows","Android","Sí, activa",4000,"Neto","Full-Time",38000,30600,2,2,"No","No recibo bono","Uno",11,11,"Jamás","Heterosexual",NA,NA,NA,NA,"51-100","Servicios / Consultoría de Software / Digital",8,6,10,"Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No","Mercadolibre"
"157","1/30/2020 18:39:35","Mujer",31,"Argentina","Ciudad Autónoma de Buenos Aires",12,2,2,1,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Google Cloud Platform/App Engine",NA,NA,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,NA,"Windows","Android","No",0,"Bruto","Full-Time",36000,30000,2,2,"No","No recibo bono","Dos",45,11,"Jamás","Heterosexual","Visual","No",NA,"Educación it","201-500","Servicios / Consultoría de Software / Digital",6,8,25,"Horarios flexibles, Masajes","No",NA
"158","12/13/2019 13:19:39","Mujer",30,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Universitario","Completado","Licenciatura en Comunicación","UBA - Universidad de Buenos Aires","Sí, de forma particular","Sí","Sí","BI Analyst / Data Analyst",NA,"Python, R",NA,"Big query",NA,"IPython / Jupyter, RStudio, Sublime Text, Visual Studio","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",35000,29000,1,1,"No","No recibo bono","No",0,0,"En un trabajo anterior","Homosexual",NA,NA,"Meetups de Rladies, WIMLDS, hackatones","Rladies","1-10","Servicios / Consultoría de Software / Digital",7,5,3,"Abono de celular y/o Internet","No",NA
"159","1/5/2020 18:01:55","Hombre",25,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","No","No","No","BI Analyst / Data Analyst","Oracle Cloud","SQL",NA,"Oracle",NA,"Notepad++","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",30000,24900,1,1,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"Sí",NA,NA,"501-1000","Servicios / Consultoría de Software / Digital",10,10,3,"Horarios flexibles, Lactario en la oficina, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","Sí","Oracle Argentina SA"
